text,sentiment
ملا جعفور🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,0
الله اكبر عيد لكبير 😂😂😂😂😂😂😂😂,
انا أحبك ياجعف,
انا من الجزائر,
2021😂,
لعيد   بهيم,-1
ةينبتيواستسةيورن ب,
يا ربي كلنا نتمناو انتهاء الكورونا,
مفماش جزء ثاني,0
إياد الرابحي يهبل,
ايا مالا شِدُوا دْيَارْكُمْ اَيْ ههههههههههه,
العيد كارثة,-1
نسسيميميمميظظيظيظيظيظيظظسدسسددسدسدسدسدسدسسظسظءظؤظبمقحبملنبزنبقزببن٣نبنببنبنقنبنلنقنبخقهقنبتترتثغثهثاتصتيينبنلنهقتقيتيتتبتققوبةبتتقيتبهبهتقتببعبهبتيوبويويويورينميخبحقصتؤرخرنبنبييمبيييب بهي,
تحية من الجزائر الى كل ممثلين الحجر الصحي 👏👏👏👏👏👏👏👏🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿,
حلقة تووووب مش نورمال,1
هههههههههه ملا حجر صاحي,0
أنا جعفر ڨسمي,
جعفر الله اكبر 😆😆,
أنا نتفرج علجال العيد 😂😂,0
ههههههههه 😂😂😂😂😂😂,
بلاهي أسترو رواحكم,
انا يعجبني إياد قدش نحبك,1
شكريا ممثلة ممثل تونسية,
1 بناير,
الحكاية العربية ساعة 5 تونس عصرا,
السلام عليكم,
هذياحلقة ميزانية,
الي حاب يستمع للقرآن الكريم استمع لشيخ رعد محمد الكردي أو لشيخ پيشةوا قادر الكردي أو لشيخ سامي عبدالرحمن الكردي,
هههههههههههه 😂😂😂😂😂😂😂😏👌👇👇👇,
قتلني جعفور,
ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه تضحك يا طارق بعلوش إلي يوافقني يدير لايک,
الحجر الصحي 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,
اهل سيتكو مكرونا نا نمقطع,
هي تحكى على لاهلاه😷😷😷😂😂😂😂😂,
",",
حاجة في رمضان 🤣🤣خاصة العيد 🤣🤣,
الحجر الصحي,0
الي جاء بعد رمضان يسمع في الأغنية لأولادو يدير جام ههههه راهي بنتي تشطح دوك ههه,
كاخولكولمكو كة,
حجر صحي.جماية,
حجر صحي,
هههه ههههه,
اماظهرت محلاهاالحلقالي معايا ايدير لايك⁦👍🏻⁩😏,
سيدكوم فيها جعفور وكوثر نتفرج ومنملش,1
يعطيكم الصحة,
احسن اغنية,
كةؤءوكةؤماس كبش سميغهبنماؤشلتمنؤمبتو,
ابقوا في  البيت,0
العيد مقتلى ضحك,
طفل صغير  سنغور  مستقبل تمثيل,
خير برشا من دنيا أخرى. ...,1
العيد ءضحك  بش إجبل  كل,
نور ههههههههههههه،😘😍😗🤐😱,
ناس دزاير وينكم  بانو برك,
كيف سمعت غناية المسلسل قلت باز ما يخدمو كان اللي في مخي ... بقيت نستنى في الجينيريك ياخي نلقاه هو بيدو صاحب العملة ..... برافو سي المهف,
هههههه ياو قول من الاول راني العيد ولد عمب رجب,
محلاه ستكوم رمضانكم مبروك و رابي يبعدعليكم مرض فيروس كرون نشاله,
راني نتبع فيكم من الجزائر رووووووعة👌,
يقتلو بالضحك,
الي كان بايت في بيت البانو ماارزن تييييييت..,-1
نقلكم رمضانك مبروك وصحا شريبتكم الكل واعجاب بلييز لأختكم من الجزائر 😙😙😙😙😙😙😙😙😙😙,
رمضانكم  مبروك,
هذا يلعب دور العيد كبيريشبه مارسيلو,
ملا حجر صحي,0
😂 😂 😂,
يوسف البيوضي ♥️♥️🇹🇳🇹🇳🌙,
فهك٦في في المنتدى من خلال شهر نوفمبر من خلال الفترة من خلاله ٥في على ٦٥أن قبل أسبوعين ويومين من قبل أسبوع من له٥ف,
خسارة علاش ممثلين بالقامة هذه ما يعملوش حاجة ما خير، بصراحة ياسر بلاهة في اغلب الأعمال  التلفزية، ما نتصورش تقطعت الأفكار للدرجة هذه؟ يا أما ميوعة يا إما بلاهة و أما عنف، و كيف  يتلموا الثلاثة ختمت.,-1
أمسط سيتكوم ريتو في حياتي,-1
سالم حجل  اللي يغني,
معجبنيش معندوش هدف وميزصل حتا فكرة 😕😕😕,-1
عمل في المستوي محترم  كوميدي  و يعالج مواضيع اجتماعية 🇩🇿,
تبجاهربي اعتوني الوك,
التمثلية التونسي و الكوميديين التوانسة .  ويضحكوا صح . حلوين.  عكس الجزائريين والله كلمت الحق تقال,0
ههههههههههه  شبع  ضحك,
مالا العيد قتلتني ظحك حلقة تهبل ههههههه,1
كلة متاع صبابط هههههه,
العيد الكبير ههههههههههه😂😂😂,0
إياد إيمان إيجاد إيفاظ,
احلى مسلسل هذا خير من مسلسل دنيا اخرى,1
محلاه السيتكوم عائلي❤,
جياحة هد.العام ملهاش حدود,
العيد 🤣🤣🤣,
يا نننووري يا نوري 😂😂🤣,
من فضلكم قولولي توقيت العرض على التلفزيون 😳 😳 😳,0
عجبني العيد يقتل بالضحك,
رائع خوتي التوانسة مغربي يحبكم  ❤️❤️❤️ أتمنى أن تفرحوني إخوتي بإشتراك في قناتي ربي يفرحكم في هذا الشهر العظيم,
عمل حلو برشا،خفيف و مضحك و نظيف . محلاكم,1
عمر كيفني انا كيف ماما تبدأ تقري فييا,
تحسهم يقلدو في سيتكوم فرحة العمر,0
جعفور.   نوارة.  سكاتش    كوثر.   تهبل.  وكلهم. عسل.  وصحا.  رمضانكم.    والله. لا. يخطيكم. علينا,
هههههههه مش نورمال العيد,
40 الجال اه كبستك اه,
ههههههههههههه والله متت ضحك,
اشتراك بقناتي ارجوكم,
ههههههههههه بش يشدونا الليلة هههههه,0
والله كي تولي خبزة كاملة ههههههه,0
بلال الميساوي يا معلم..👌👌👌🔝,1
عمل أكثر من جيد ،،,1
مسلسل جميل وفكرة جميلة برافو الكست الكل,1
إبداع الصراحة  كوثر ممثلة قديرة جميلة متألقة دايما تظيف للعمل ايظافة كبيرة جدا مسلسل جميل وفكرة جميلة يارب يزول الوباء والمرض انشاء  الله ربي كريم ورحيم بي عباده,0
نحبو.  الحجر.  صحي.  الحلقة. ثالثا.    سكاتش. يهبل.  يهبل.    شكر علا. هاذ. سكاتش,
سيتكوم  بزااااف . وخاصة لي فيه كوثر نمووووت عليها ⁦❤️⁩,
لا:-),
جعفور 😂,
ملا غناية وملا سي لمهف,
والله سيتكوم 😂😆😄😃,
لي بيحط لايك الله يدخل للجنة والله يخليلو والديه و اخوانه يا رب,
ماسط لاسط,-1
الحق تضحك ههههههه كووووووول,
نوفل الفرطاس ههههههههههههه,0
شكون يتفرج  في هذا سيكتوم من الجزائر,0
الحطا.  وتفريج معا.  جعفور.  ربي يطول. عمرو.,
مقتلة ضحك برافو جعفور 😂😂😂😂,
الجال الي يعقفو بيه اليدين.ههههههههه,0
جعفور معلم,
ههههالحجر الصحي,
نوفل الورتاني تفاااااااااااااہة,
بعلوش شكون أقنعو الي ينجم يجي ممثل؟؟؟,-1
نسخة بوهالية من نسيبتي العزيزة,-1
العيد ماسط برشاا,-1
ما فهمت شي من الأغنية 😂😂,0
صحة شورط جعفر,0
لي يقرى في الكمنتار ربي يحلها في وجهك و أعمل جاام 🤗و اشترااك❤️❤️❤️❤️❤️,
بعد ماموت من للضحك 😅,
امت يبدأ في التاسعة,
وقتاه يتعدى على التاسعة يعيشكم,0
حلقات. تهبل.   واسم. على. مسما.  الحجر.  الصحي.  والله. ظاعت.  ولقيتوها.   يعطيكم. صحة.  يريت. تبقا. شعر. رمظان. كلو.   😘🌹❤️💜🌺🌸🌼🌾💐🌻,
افشل سلسل في رمضان أنا صرح ما بنصح تتفرج عليه احسن شي تتفرج علي دنياء اخر,-1
محلاه سيتكوم😍😍😍😍😍,
اقسم بالله بعلوش ايضكني ع لاخر وضامر,
حلو كوبل فني حلو برشة كوثر و جعفر اما سيتكوم تحسو مكتوب بزربة ناقص شوية,
تحية من الجزائر جعفر و برافو,
خدمة مزيانة,1
ههههه جايبلي كول يا نوري 😅😂🤣😁,
نسيبتي العزيزة مندس في نسخة جديدة.. جعفر في دور  و حياة نفس الدور... الداهش دور المنجي و المرا النسيبة ...   العساس و العيد دور الفاهم و ببوشة.,0
تفرجت شوية على خاطر جلبلي انتباهي زياد الجوادي و اصلا بعد ما تفرجت فيه رجعت شفت الاسم .....سيتكوم كاتبينه في ربع ساعة ...ما هلكنا في نوعية انتاجاتنتا الفنية كان هالتبلفيط ...كعور و ادحي للاعور تمنييك صافي,0
احلى سيتكوم في رمضان 2020,1
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣جابلو كولفور,
هههههههههههههه برافو والله حاجة دضحك ع لخر 👏👏👏👏👏😂😂😂😂😂👏👏,
هبتولنا النوبة زح,
عجبني العيد 😅,
طارق بعلوش  ماسط ياسر ......ولعيد حبة قليلة هههه,-1
بصراحة عالحيت,-1
شكون من تونس يعمل جام,
الاعادة بتوقيت الجزائر,
😂😂😂😂😂😂 طيارة,
في شهر بلال كتب سيتكوم خير من جماعة دنيا اخرى ، كان قلة الحياء,-1
سكاتش مش سيتكوم 😥,0
ضحكة عااالمية,
سيتكوم تافه,-1
كارثة متاع مساطة,-1
عمل محترم و عائلي و في نفس الوقت يتحدث على الظروف الحالية بطريقة كوميدية خفيفة برافوووووووووووووو,
اقوى واحد العيد,
هههه والله سيتكم,
برافو اما ناقص مجد و لبنى,0
سعد هو الماس وينو مجد و لولاد خير برشا,
كوشمار تاع شخير,-1
بربي العيد و المبروك متحسهمش يقلدو في الفاهم و ببوشة؟ ملا تفاهة,-1
برجولية دنيى اخرى طيارة عن الحجر الصحي,0
رائع سيتكوم مفيد وكوميدي في نفس الوقت سوفيه مرت من هنا 🥰🇩🇿🇩🇿🇩🇿,
ملا كعبة العيد,0
العيد ههههه,
الحجر الصحي ونوفل ياسر علينا بصراحه,-1
كي تكون ابتسامة متبسمتهاش,-1
جعفر اسم الله مايذكروش في الحمام,
ملا سيناريو وملا كتيبة وملا سيتكوم وملا تفاهة ... ومصدّق روحو ومازال يكتب ... والله شي يأسف...,-1
عملت كومنتار من غير ما تفرجت في رأس البصلة جعفر القاسمي المنافق لعنة الله عليك إلى يوم الدين يا جبري قداكش بصاص وتافه,-1
